times,xd,x,yd,y,theta,w
6.797924324742348e+18,0.527004353760812,3.5029515169679213,-0.00758488909118469,-0.1671853184122594,-0.014391466376867203,1.8139313195295552
6.797924324742447e+18,0.5253267781893617,3.5494183888364645,-0.006722142852251877,-0.16855250922087883,-0.012795418530811852,1.911631748751554
6.797924324742548e+18,0.44923659478809685,3.6080072488294856,-0.01044254605706589,-0.16752697721051094,-0.023240906831164233,1.8344416622464845
6.797924324742648e+18,0.490561335041892,3.6479143919850983,-0.016698083421808417,-0.16674643755286223,-0.03402559010398891,2.0034867872170157
6.797924324742747e+18,0.5097410888611632,3.703066113290201,-0.016436043661751065,-0.1696039725980917,-0.03223273845050974,1.9494331728723457
6.797924329037816e+18,0.03854613296837783,3.7016380935365776,-0.0012128213787962292,-0.17132430125705317,-0.03145377486226719,2.1969410722760663
6.797924329037915e+18,0.48573319984224816,3.7563791687615447,-0.021759433658178038,-0.17214878151717186,-0.04476715963835339,2.18380107484073
6.797924329038014e+18,0.44910689043856206,3.8081952278935245,-0.04952411299675901,-0.17505372685219556,-0.10982870249219814,2.4916401608963116e-13
6.797924329038116e+18,0.4505837738904688,3.853105916937381,-0.03650633795510314,-0.18000613815187147,-0.08084350621427798,2.260956207704816e-14
6.797924329038215e+18,0.44834647348195056,3.8981642943264276,-0.028949173577939517,-0.18365677194738178,-0.06447924702528003,1.2500039341762106e-16
6.797924329038316e+18,0.48810865691440813,3.9429989416746225,-0.03173538452258803,-0.18655168930517574,-0.06492566706539875,3.483114944728115e-17
6.797924329038415e+18,0.5020191289312356,3.9918098073660633,-0.014417815221599304,-0.18972522775743453,-0.028711760816990794,2.000341206911918
6.797924329038515e+18,0.47114652785341016,4.036794946282582,-0.0470627731699354,-0.19029617332999685,-0.09955962798897068,3.0080189895391635e-12
6.797924329038615e+18,0.515520334874,4.083909599067923,-0.018308968033298293,-0.1950024506469904,-0.03550058960069825,2.135839309883985
6.797924329038715e+18,0.4582049108028356,4.131802085545406,-0.039867150643196146,-0.1974896824675508,-0.08678868908737891,5.871955348489013e-15
6.797924333333783e+18,0.4834632728214063,4.17762257662569,-0.05210435523658203,-0.2014763975318704,-0.10735876106363235,1.3099536874255933e-12
6.797924333333882e+18,0.5049193315774058,4.22596890390783,-0.056806595373890455,-0.20668683305552862,-0.11203516330407778,8.282896376953027e-11
6.797924333333982e+18,0.5113713410202226,4.276460837065571,-0.06285085431339724,-0.21236749259291768,-0.12229315963001805,7.66770454722384e-10
6.797924333334082e+18,0.4751450221101841,4.327597971167593,-0.04098782180866549,-0.21865257802425742,-0.08605078849474279,5.3071759842550325e-11
6.797924333334183e+18,0.5059669251085481,4.3751124733786115,-0.03492612914665103,-0.22275136020512395,-0.06891915644711676,2.9798472624299514e-13
6.797924333334282e+18,0.5010109277027406,4.421916909151213,-0.03138603545732754,-0.22592342047149258,-0.0625636538342231,9.773723600198248e-14
6.797924333334382e+18,-0.08804099330571347,4.472018001921487,0.005505172680297011,-0.22906202401722534,-0.062448346644959685,6.406296788078641e-14
6.797924333334483e+18,0.4450000713241115,4.463213902590916,-0.028029044190784783,-0.22851150674919563,-0.06290350792913268,3.4710123477639556e-11
6.797924337629649e+18,0.45240485126566743,4.507713909723328,-0.03226778666409399,-0.23131441116827411,-0.07120444175827802,3.653174525132032e-11
6.79792433762975e+18,0.49251367602387386,4.552954394849895,-0.027797692443828355,-0.2345411898346835,-0.05638063132683885,6.1674816681698605e-09
6.79792433762985e+18,0.4426239214781748,4.603978169066916,-0.022242325315563697,-0.23710989141236444,-0.050208835690480395,6.497067612531862e-10
6.797924337629949e+18,0.4640485487766972,4.648240561214733,-0.032222595222762065,-0.2393341239439208,-0.06932670321246252,2.6436218078348556e-07
6.79792433763005e+18,0.45643090268233233,4.694645416092403,-0.031383345011003885,-0.242556383466197,-0.06865010192199493,1.668020572988816e-07
6.79792433763015e+18,0.5265302898674324,4.740288506360636,-0.027858460340840836,-0.2456947179672974,-0.052860222181003835,3.853008768754913e-08
6.79792433763025e+18,0.4853532031355814,4.792941535347379,-0.018195008750936208,-0.24848056400138147,-0.037470634330600584,3.4517836930231557e-09
6.797924337630349e+18,0.45342861313898436,4.84592795942046,-0.025197682820106666,-0.25005461287636394,-0.05551434487017243,1.4829431542060645e-08
6.79792433763045e+18,0.44649075811029626,4.891270820734358,-0.02776016044884545,-0.2525743811583746,-0.06209417018655829,8.051434522703145e-10
6.797924337630549e+18,0.47066295102795896,4.935919896545388,-0.04677161229652783,-0.25535039720325914,-0.09904871160900716,4.7088284360449664e-07
6.797924337630649e+18,0.5296385469733917,4.982986191648184,-0.04967181225263992,-0.2600275584329119,-0.09351084186355918,2.8831113767512696e-09
6.797924341925717e+18,0.4862723180797911,5.028464550376504,-0.06057103584154639,-0.2642906279413893,-0.12392367608249602,7.239465548449805e-07
6.797924341925816e+18,0.4586187536181105,5.079562591248914,-0.03786195181425659,-0.2704863827170609,-0.08236969072798941,1.332400592696692e-07
6.797924341925917e+18,0.4908118472300614,5.1405189022735485,-0.03605570214641815,-0.2737154202500411,-0.07332963234123507,2.6490156903225048e-08
6.797924341926016e+18,0.5241396227120503,5.171114160586607,-0.03699025618434459,-0.27724318113885493,-0.07045647069134041,3.181979757710308e-07
6.797924341926117e+18,0.473610389475648,5.223528122857813,-0.02187214817752706,-0.28094220675728937,-0.046148942756597124,2.9562285657794668e-08
6.797924341926217e+18,0.4641985652079628,5.218302463641088,-0.014591967804499747,-0.28070220092913095,-0.031424406331051744,4.0421085209489486e-07
6.797924341926316e+18,0.46651052345214933,5.2707621593314435,-0.021190487697612562,-0.28227771099919713,-0.045392184421346904,8.785745611592832e-07
6.797924341926417e+18,0.46652875893234713,5.317413211676659,-0.015868816287627256,-0.2843967597689584,-0.03400154903950085,1.1151334112608342e-05
6.797924341926517e+18,0.5130831521664394,5.364066087569893,-0.011947148023189537,-0.28598364139772114,-0.023280806355653917,5.152301741181187e-07
6.797924341926618e+18,0.5215037752043773,5.4153744027865365,-0.010820365851110904,-0.2871783562000401,-0.020745417500092525,1.6197161305235388e-05
6.797924346221685e+18,0.4720286836204393,5.4065030486565675,-0.013250429843712549,-0.2864860839715799,-0.028063868841673084,2.2130897721115273e-06
6.797924346221784e+18,0.4550931275783108,5.4537059170186115,-0.018423743348258307,-0.2878111269559511,-0.04046136310056837,1.5541011118831998e-07
6.797924346221883e+18,0.4921863005483405,5.449968984804592,-0.021400608536871306,-0.2877087352679092,-0.04345333733895108,0.00012646556089588025
6.797924346221985e+18,0.5314447651902823,5.499187614859426,-0.03314905270000706,-0.2898487961215963,-0.062294643050812074,4.961009783795241e-05
6.797924346222084e+18,0.027624984797272323,5.546634333428859,-0.002086166165455867,-0.29232615444840915,-0.07537430270895187,0.00019291936927014628
6.797924346222184e+18,0.4847133391975803,5.549396831908586,-0.024964240494009856,-0.29253477106495474,-0.0514576357058915,0.0001822104374126364
6.797924346222285e+18,-0.05922644532475979,5.5941208810013805,0.00420032578873701,-0.2947517770658101,-0.07080122630449726,1.1599990579761823e-05
6.797924346222384e+18,0.5286905568942206,5.588198236468904,-0.04151969802927865,-0.29433174448693644,-0.07837222577562147,0.006475738811169335
6.797924346222584e+18,0.4502426151716965,5.63396170889216,-0.03944098711561978,-0.29804173594084593,-0.08737636604470783,0.0001972142207415936
6.797924350517651e+18,0.44549153334390545,5.6872022633238375,-0.030165984185200875,-0.30062773086547473,-0.06761072411177071,0.008539718654035603
6.797924350517751e+18,0.4562820665302903,5.734872613487748,-0.025500734870507896,-0.3037069911034888,-0.055830014040220796,0.005656908124228037
6.797924350517851e+18,0.4592203866819884,5.743089303791292,-0.020453895411733408,-0.3045792792805731,-0.04451105881458297,0.0012229366108969621
6.797924350517951e+18,0.4703385718819688,5.830401811409887,-0.011503384676919375,-0.30734965441794576,-0.024452793155007,0.0035813242674052953
6.797924350518151e+18,0.45951646655341827,5.897597132722405,-0.010980400076116593,-0.3100999898899653,-0.023891006447164895,0.000727877294892194
6.797924350518253e+18,0.52080038435768,5.939985554540748,-0.006663244843551088,-0.3110821723147812,-0.012793541450489825,3.6273402701768576e-08
6.797924350518551e+18,0.5328581594925692,5.9844580922261805,-0.00986001252068186,-0.3096792194631545,-0.01850189816077338,0.0004624043298565497
6.797924354813619e+18,0.5167196934587437,6.042348967967991,-0.005994320127232869,-0.3110913807433332,-0.011600198959394847,1.1619729443043078e-05
6.797924354813719e+18,0.5339239839018083,6.098922380119549,-0.00546449511788123,-0.31032072482246453,-0.010234236517362199,8.148978489354421e-06
6.79792435481382e+18,0.5225904642596338,6.14886779017726,-0.012385467907507719,-0.3103484625520748,-0.023695705484098037,2.1709185092421836e-06
6.797924354813919e+18,0.46899417333173454,6.2011268366032235,-0.014570388747249655,-0.31158700934282557,-0.031057323556928577,2.104668841022596e-05
6.797924354814019e+18,0.5279288040311776,6.248026253936397,-0.018440415697579524,-0.31304404821755055,-0.03491554430591962,2.3623454716278436e-05
6.797924354814118e+18,0.4517800928077078,6.300819134339514,-0.018777695369329814,-0.3148880897873085,-0.0415398857369161,4.9919346101864485e-06
6.797924354814219e+18,0.5341774411160848,6.347630513251197,-0.021894081501166087,-0.31651130170379616,-0.04096360541143383,2.0592013944194243e-06
6.797924354814319e+18,0.5270232030579662,6.401048257362805,-0.022541882561578446,-0.31870070985391274,-0.0427460329516712,6.138744221740619e-06
6.797924354814418e+18,0.4425606059069455,6.453750577668602,-0.013029598947577728,-0.3209548981100706,-0.029432886852130972,4.965716177439154e-07
6.797924354814519e+18,0.526694734788744,6.501130730482608,-0.010714859065837794,-0.3234689135652933,-0.020340779144836268,2.637564851084376e-07
6.797924359109586e+18,0.5221636959912697,6.549333126242775,-0.008186879624090461,-0.32307398319839337,-0.015677476131140733,2.3825475384841413e-07
6.797924359109686e+18,0.496517751552155,6.601549495841902,-0.001493727950539108,-0.3238926711608024,-0.003008398873064759,1.4218499935753303e-07
6.797924359109786e+18,0.5341449167117652,6.6512012709971176,0.0016298943768709051,-0.3240420439558563,0.0030513991001408767,1.2600905957949434e-07
6.797924359109887e+18,0.47717699693045834,6.703915579333144,-0.0011097449575594802,-0.32329564574577135,-0.002325642191411007,1.5075535524616665e-08
6.797924359109986e+18,0.5218364806516554,6.7468142039618195,-0.000808445070141487,-0.32426812173033775,-0.0015492294106108574,1.1205742922187728e-07
6.797924359110086e+18,0.513576736572452,6.797874610934746,-0.007006716065707267,-0.32360623325859994,-0.013642131532305878,7.753939007276422e-09
6.797924359110186e+18,0.5224188416921047,6.850137850564811,-0.010741834465313555,-0.32483340253578297,-0.020558831658374126,2.4503496117807057e-09
6.797924359110286e+18,0.5375381708362356,6.903582852007908,-0.01148266395458816,-0.3264100938775727,-0.02135833039788995,1.3263432834159754e-08
6.797924359110386e+18,0.49770909848398465,6.957336669091531,-0.012811201047173898,-0.32755836027303153,-0.025734656634517232,1.0540112801581754e-09
6.797924359110485e+18,0.4577790670133856,7.007107578939929,-0.011184310692854936,-0.3288394803777489,-0.024426818447119067,1.3143605245902196e-09
6.797924363405653e+18,0.5023445004760282,7.0512118759064775,-0.015162995936647564,-0.32774130905678417,-0.0301752948999753,9.078261577867159e-11
6.797924363405754e+18,0.5206537465607475,7.10144632595408,-0.008613861810582374,-0.32925760865044895,-0.016542810041341262,4.833638080990433e-12
6.797924363405854e+18,0.4939724624661452,7.162268400410604,-0.007986356621292622,-0.333918126380448,-0.016166206582765255,4.726227830990808e-13
6.797924363405953e+18,0.5247713274989554,7.209068328164074,-0.008225326668209404,-0.33517832371306766,-0.01567283260879863,3.082578769293019e-12
6.797924363406052e+18,0.49050101711296823,7.265436883809041,-0.009327760593219093,-0.3361822714888113,-0.019014509828090498,1.6260570195728893e-12
6.797924363406154e+18,0.4579107007057604,7.314350257599953,-0.008736510381947962,-0.33683827124069393,-0.019076755660498004,1.96178782340615e-12
6.797924363406253e+18,0.5219078115972038,7.364900069117973,-0.007881678814635104,-0.3374340471669404,-0.015100520734169943,1.2237411671844733e-12
6.797924363406353e+18,0.4840461905017655,7.420330125661564,-0.010745055270478815,-0.3396598012582277,-0.022194763760709134,2.4106264548238726e-13
6.797924363406454e+18,0.5355023119856925,7.4645453931233865,-0.004048175512297983,-0.3384040660999367,-0.0075594415004235985,3.361969750428134e-14
6.79792436770152e+18,0.5368825559360152,7.518095624321956,-0.0009190509246135109,-0.33880888365116646,-0.0017118269475098792,7.582658675651681e-14
6.797924367701621e+18,0.4450014801615166,7.571783879915557,0.00015201565664811848,-0.33890078874362783,0.00034160706764338813,2.8319713362544437e-13
6.797924367701721e+18,0.5226355887255542,7.625053878122272,0.0035123422315025197,-0.3394018872056499,0.006720340962538741,9.470963834348141e-15
6.79792436770182e+18,0.44845902697587187,7.676198939056928,-0.006519306138668871,-0.33785962081164417,-0.014536103784915962,5.1548504888731915e-15
6.797924367701921e+18,0.44482081248978117,7.731226421588495,-0.003737754464824468,-0.33966600830447513,-0.008402634032256679,2.7443204794524092e-14
6.79792436770202e+18,0.4741857846113959,7.783705278881671,-0.0030134312828730483,-0.3399300967280744,-0.006354873586120302,1.9220388630512043e-14
6.79792436770212e+18,0.470672826045101,7.831985662640358,-0.0026895856317364617,-0.3411174300090334,-0.005714280086930788,5.81902832398182e-16
6.797924367702221e+18,0.49591111026918516,7.880445057651988,-0.006423021613730335,-0.34088339762809755,-0.012951237340399737,1.282165745319686e-15
6.79792436770232e+18,0.4532790533073362,7.935147322631045,-0.0010740382868981168,-0.3407171182757998,-0.0023694813802199767,1.8431801564152515e-16
6.797924367702422e+18,0.48935108681868983,7.985189616405169,-0.010039957039719275,-0.34416477868543194,-0.02051400092530242,4.248350823449479e-17
6.797924371997488e+18,0.4584308269763315,8.036077883857205,-0.012495890261054689,-0.34470657926959264,-0.027251214586507356,7.479213422123061e-18
6.797924371997587e+18,0.46168448141918716,8.091745204122347,-0.014434604096728466,-0.34835064817333905,-0.03125490271499544,5.250665527250087e-16
6.797924371997689e+18,0.4556647979665528,8.131634966099185,-0.01195644029196011,-0.3467382954776361,-0.026233532673759843,1.7038165000419839e-16
6.797924371997788e+18,0.4430873192260055,8.189274797356473,-0.02033046223492333,-0.3494922250730287,-0.04585148806188309,2.3145428524095235e-16
6.797924371997887e+18,0.5178143926545075,8.238895368860925,-0.021967017493142574,-0.3507505241319357,-0.04239714884116849,8.079599795715614e-19
6.797924371997987e+18,0.5111245509900262,8.290676808126376,-0.009708501437893419,-0.35294722588124994,-0.018992110836085076,2.4545732523891046e-16
6.797924371998088e+18,0.5132967223767878,8.344152553557697,0.000795606795579488,-0.3526855638288772,0.0015499926723727443,6.159302176652504e-18
6.797924371998188e+18,0.44844572641946967,8.395482225795375,0.008860241701280918,-0.3526060031493193,0.019755097525987107,1.0676568650490967e-18
6.797924371998288e+18,0.4576300941591256,8.449329687607353,-0.000384524620187768,-0.3526528526102428,-0.0008402518422654898,2.6697938529226897
6.797924371998388e+18,0.4730182462238271,8.4941784025033,0.008672137736585307,-0.35195047618183684,0.01833156832848864,2.719203553038467e-17
6.797924376293456e+18,0.46509786165831807,8.54247584338683,0.006211988758296421,-0.3504260398613578,0.013355510576440967,2.7885218538328465
6.797924376293555e+18,0.5168996858126618,8.595249296332304,0.0061625601814797515,-0.3496978539668279,0.01192159406898965,2.607381885374719
6.797924376293656e+18,0.49913136221039767,8.64693926491357,0.009175174741976608,-0.34908159794867993,0.018380214488352024,2.781468447240753
6.797924376293755e+18,0.5260253056590103,8.69685240113461,0.008671836008534124,-0.3481640804744823,0.01648409391802405,2.7588549145497367
6.797924376293855e+18,0.5147705784348042,8.734765697541771,0.0031387687020471163,-0.3462779294119702,0.006097337214339277,2.789416949293676
6.797924376293955e+18,0.4765470073339185,8.791227238189988,0.001117708919128602,-0.3479548509323571,0.0023454283678384907,2.7716893290903832
6.797924376294055e+18,0.47823714846002857,8.83888193892338,-0.002579060829616107,-0.34784308004044423,-0.005392796933977718,2.73390923871928
6.797924376294155e+18,0.5262617615491748,8.888910378397055,-0.007970529644680677,-0.3449916276795063,-0.015144403152304597,7.871810428580372e-17
6.797924376294255e+18,-0.0221349301556687,8.941466532901265,0.0003635536845659207,-0.34161939386360457,-0.016422956671140042,1.3105516183646446e-14
6.797924376294356e+18,0.4448090002763543,8.995043677863446,-0.007676042187800556,-0.34323537877515226,-0.017255227162625137,2.136702100020684e-14
6.797924380589423e+18,0.5290862284025812,9.045370628795371,-0.019391545212680574,-0.34559664396711604,-0.03663461322179673,6.291285012305125e-13
6.797924380589524e+18,0.5019182643636482,9.09841106193451,-0.03089313197173055,-0.34967121333568196,-0.06147257545312567,1.1086926306395342e-11
6.797924380589623e+18,0.5230808679389425,9.14732707759692,-0.050834856257758146,-0.3495036510810488,-0.09687931863054687,1.6696511283345932e-10
6.797924380589723e+18,0.4847692687229153,9.199635164390815,-0.06490361342832963,-0.3545871367068246,-0.13309409083200885,1.1703579592075144e-10
6.797924380589823e+18,0.4778864907358113,9.24501895368681,-0.08431701961795027,-0.36362370190299864,-0.1746399514241352,2.902926282771468e-10
6.797924380589923e+18,0.4617765548151105,9.296130685531004,-0.11037830547542624,-0.3718703940983958,-0.23462731224243216,6.179570571600432e-10
6.797924380590023e+18,0.48914549014405106,9.339005017181657,-0.1465418645794976,-0.38350140097894614,-0.29107829249451844,1.1524026204989419e-09
